Comment,Rating
"mình đặt hàng đợi gần 1 tiếng đồng hồ , xong nv cửa hàng gọi điện bảo huỷ vs lí do hết hàng. khách hàng hỏi thế tại sao ko báo sớm hơn bắt khách đợi rõ lâu rồi mới gọi?? nhân viên trả lời rất ráo hoảnh và thách thức: “ thế e biết làm sao bh, thế theo c bh em phải nhận trách nhiệm gi bh?? nếu ko muốn vừa đói lại vừa ăn phải cục tức rõ to thì khuyên mn ko nên đặt hàng ở cửa hàng này!!!!",0
"ngon tuyệt 
rẻ 
sẽ đến nhiều lần 
nhất là bị thích anh nhân viên tên hoàng (cush k biết có đọc được ko )",1
"đồ ăn + nước uống ngon vừa miệng
có mắm nêm đặc trưng, thịt chân giò hẳn hoi
nói chung là k có gì chê trách, chê mỗi cái rẻ quá :) ăn no bụng mà có 70k 
các b nên thử ăn 1 lần, đến quán, ăn và tự mình cảm nhận :3",1
"đồ ăn ổn, chất lượng phục vụ ok, nem hơi nguội nhưng ổn :)))",1
thực sự là thất vọng về quán. thịt với nem gọi suất 135k mà thực sự k thể ăn nổi. mua suất cho 2 người ăn mà 1 người ăn còn k đủ.,0
"mình mua về ăn 2 lần thì ngon ,lần thứ 3 mua ship về thì nem nguội lạnh k ngon",0
"- giá cả: 100k cho 2 suất, gồm nem lụi (3 cái) & thịt heo. với giá đó mình ăn nhiều quán ngon đầy đặn hơn nhiều.
- chất lượng: 
nem nguội, ăn hơi đắng ko hiểu trộn gì vào. 
mắm nêm cho đc cái cốc bé xíu lại còn có nửa cốc, chấm 2 miếng hết sạch (vì mắm pha nhạt, nhiều bã củ quả. ko còn thấy mùi thơm của mắm đâu)
nước mắm chấm nem lụi màu sắc nhìn hấp dẫn, đến lúc chấm vào tưởng ăn phải nước dấm, chua loét! mình phải ăn vã nem, ko thể chấm nổi
rau thơm lèo tèo, ko phong phú.
- dịch vụ: ko bao giờ giao đũa & giấy ăn cho khách, gọi về vp xong toàn đi mượn đũa & mua giấy ăn.",0
"cửa hàng ở đối diện cổng đầu tiên của bệnh viện đại học y nếu đi từ phía vincom pnt, không gian rất nhỏ và chỉ có thể mua mang về.
tuy mình chưa ăn thử các loại bánh mì khác (pate, gà ngô hoặc thập cẩm) nhưng bánh mì sốt bơ ở đây ngon lắm huhu sốt này kiểu như sốt dầu trứng của bông lan trứng muối hay sốt của bánh mì ruốc tati hồi xưa ấy. sốt ăn ngập mồm, không cẩn thận còn rớt ra ngoài nữa :)))
giá rổ thì không thể rẻ hơn, chỉ có 6k/cái. mình tham ăn nên làm hai cái và y như rằng tham thì thâm, mình bị ngấy :)))
tóm cái váy lại là bánh mì sốt bơ rất rẻ và ngon nhưng chỉ nên ăn 1 cái/lần thôi nha các bạn. hoặc các bạn gọi bánh khác thì nhân viên vẫn phết sốt bơ lên đó ạ. mình rất recommend bánh này cho bạn nào dạ dày nhỏ mà đang đói, ăn phát no luôn tận họng :))",1
"linh hồn của bánh mì ở đây chính là sốt bơ ạ. mọi khi order mình toàn phải xin thêm sốt vì bánh này nhiều sốt ăn siêu ngon, mà nhân viên thì có người cho thêm, có người toàn lờ lớ lơ đi 
mọi người ăn thử bánh thập cẩm hoặc bánh sốt bơ nha, siêu chất lượng so với giá tiền
còn bánh mì gà ngô thì thật sự k có tí ngô nào và gà cx k ngon ạ
kiểu chất lượng ở đây k đc đều tay lắm, nhg mình vẫn tin tưởng làm khách quen ạ",1
"nhiều lần lũ bạn rủ đi ăn nhưng vẫn chưa có dịp ghé. hôm nọ sang khu***mua chút đồ linh tinh tiện ghé vào. mình order 1 bánh mì thập cẩm xịn xò nhất quán mà chỉ 16k. nhận định ban đầu là quá rẻ ạ, các lọai khác cũng khá rẻ chỉ giao động từ 8k. nước thì đồng giá 6k có trà đào và quất. thật sự bánh mì rẻ nhưng chất lượng lại vượt mong đợi luôn. có ngô gà, xúc xích, patê, rau củ quả, đầy sốt luôn. ăn vào béo béo, ngậy ngậy ngất ngay luôn, không bị khô chút nào. thêm một ly trà đào là tuyệt cú mèo luôn ạ. chỉ mất 22k cho một bữa ăn căng bụng. rất tuyệt luôn ạ. chỉ có chút góp ý là hông biết có phải đợi dịch không nhưng nếu có chỗ ngồi ăn thì quá tuyệt",1
"thực sự hôm nay mình thất vọng về tocotoco ngọc hồi mọi khi mình không hay vào toco vì biết phục vụ không ra gì ,ai ngờ gặp thật ..mình có gọi đồ và lên trên tầng 2 ngồi wi-fi pig 8-900 phòng thì bật điều hoà nhưng không có tí mát nào cả .có bảo nv nhưng không nói gì ..mình ngồi đc 30phút mình cùng ông anh đi xuống vì nóng vkl ..ok chấp nhận vẫn ủng hộ mua thêm cốc nữa mang về cho vợ ,or cốc trà bảo mua s,l cuối cùng lại ghi trong hoá đơn s,m  mình đợi gần 30phut chưa có xem lại hoá đơn mới biết ,ra bảo của em s,l mà ,thế là bảo anh cho em xin thêm 6k đưa cho hẳn 20k khỏi trả lại ,thế mà cuối cùng vẫn cầm về nhà s,m về nhà mới biết ..phục vụ kém ,chờ lâu ..thực sự mình không hài lòng 
trên là góp ýk sau tối ngày 6/7 mình vào toco ngọc hồi",0
"quán này hình như chỉ mở từ chiều đến 12 rưỡi đêm thì phải, ăn ngon mà giá cũng không hề đắt đâu nha, bọn mình đi 7 người ăn no lặc lè phè phỡn mà có 60k/người. gà rang muối ở đây gọi thì mới bđầu làm nên ăn nóng giòn thơm phức, nước chấm hình như là muối chanh hay sao í, ăn hợp dã man ạ, ăn no lắm rồi mà vẫn còn thòn thèm í. đồ uống thì có gọi trà đá với nước chanh leo, nước chanh leo uống như kiểu pha siro í  nên bọn mình trộn luôn với trà đá...uống ngon phết chứ đùa . nói chung là đi nhậu đêm ở đây rất chi là hợp gu nha các anh chị em ",1
10 điểm cho chất lượng️,1
ngon tuyệt 100 điểm cho quán,1
"ngon, quá chất lượng luôn. 10 điểm xuất sắc️",1
10 điểm nha… ngon ngon ngon nha. ố ô mọi người nên thử nha,1
10 điểm cho chất lượng,1
ngon 10 điểm,1
"món ngon khó chối từ, các món bánh tráng của quán hấp dẫn, ăn ngon lạ miệng . giá cả rẻ, ăn bon miệng lắm. ủng hộ quán dài lâu. chúc quán luôn đông khách.",1
"bánh tráng ở đây ăn rất ngon, giá cả rẻ mà ngon từ mắt đến dạ dày luôn.  hi hi ủng hộ quán. chuac quán luôn đông khách️",1
"bánh tráng ngon tuyệt, ăn bon miệng ,giá cả rẻ . quán làm món ăn khá bắt mắt và hầp dẫn các món bánh tráng ăn rất ngon vị hòa quyện hoàn hảo. bánh mì muối ớt , bắp xào tép ăn lạ miệng.  chúc quán đông khách.",1
"bánh tráng ngon, ăn bằng mắt luôn nhìn hấp dẫn vô cùng, ăn ngon bon miệng lắm mọi người nên thử nhé. điểm mười cho chất lượng.",1
"nhận hàng xong, khi ăn không có đũa, k có thìa. hỏi lại không trả lời. quán cho khách ăn bốc hay kiểu gì vậy nữa",0
giá thì đắt mà bánh có đc 1 tý. ăn bánh cũng bình thường có cái kiểu như bột chưa hay s ý. ăn bánh hơi chua 40k chỉ ngang với 10k chỗ quê nhưng phố thì k nói làm gì cả. nói chung chỉ có 1 lần,0
"quán mới làm lại. nhìn sang chảnh. sạch sẽ. nhân viên nhanh nhẹn. sang năm mới từ 35k lên 40k / 1 suất bánh cuốn. ngon. nhìn sạch sẽ, đảm bảo vệ sinh là đã thấy có cảm tình r.",1
"ăn ở đây mỗi khi có việc đi qua nhưng khoảng độ chục năm trước còn ngon và giá cả hợp lý..từ lúc nổi tiếng chém quá nên 6 7 năm nay chả dám bén mảng đến
bánh cuốn ăn được nhưng giá bây giờ đắt và quá ít....cái suất này ăn sáng cũng phâỉ 2 suất còn ăn bữa chính 3 suất cũng chưa no....được cái quán nhìn sạch sẽ....",0
"ăn ở đây tính ra cũng đc 7,8 năm rồi. sạch sẽ, nói chung là ok",1
"theo sự dẫn dắt của mọi ng . vào thì ko thấy hỏi han gì , đĩa bánh bé , bánh bị ngập mỡ . giá 35k/1x ng bt ăn ko no @@ nói chung bt ... đc cái quán nhìn sạch sẽ",0
"mình ăn ở đây lúc 5h chiều, trời mưa nên cả quán có mỗi bàn mình. bánh cuốn nóng quá xuất sắc, hành phi thơm, nhân thịt đầy ú, chả quế ngon. ngoài ra còn có bánh cuốn trứng mộc nhĩ khá lạ miệng. nói chung là quá ngon. mỗi tội 1 suất hơi ít, con gái ăn là vừa chứ con trai thì chắc chỉ lửng bụng. 12 suất thêm chả cả bia nước ngọt hết 500k. giá ko rê nhưng chất lượng.",1
"gọi là bar nhưng sẽ ko ồn ào, ko khói thuốc, ko tất bật khi bóng chiều buông xuống; bỏ lại sau lưng thành phố vs những âm thanh ồn ào, vội vã; sống chậm lại và thả hồn mình theo bóng nắng ánh hoàng hôn. 
ko gian yên bình, nhắm nhìn cuộc sống.
so excited! 
view: đẹp, nhìn toàn thành phố
đồ ăn/uống: margarita hơi nhạt so vs độ của mình nên có bảo nv tăng rượu lên thì tuyệt vời hơn hẳn. 
đồ ăn: khá ổn, phở cuốn siêu nhiều thịt
service: nv rất thân thiện, nhiệt tình.
nhất định sẽ quay lại nhiều lần.
p/s: lên cao quá t15 nên ko có wiffi nha",1
"mình là khách quen của hệ thống nhà hàng & bar bên này nên được đích thân bạn kevin tuấn, quản lý bên số 1 cầu gỗ đưa sang, special discount luôn vì là một trong những khách đầu tiên lên đây. bar này còn chưa chính thức grand opening luôn, mới coong. okie check in thôi, cái gì mới là mình phải thử ngay, tính chất cv hay phải tìm chỗ tiếp khách sang chảnh cho sếp bên us & đối tác mà. 

phải nói là đẹp, cực đẹp. phong cách decor same same twilight sky bar bên cầu gỗ nhưng không gian đa dạng & ấn tượng hơn khi trải dải trên 3 tầng cao nhất với các góc nhìn & view thành phố khác nhau. tầng 13 view hồ gươm, tầng 14 view hồ & sông hồng cùng cầu chương dương, long biên. góc nhỏ tầng 15 thì vô đối luôn khi ngắm trọn thành phố với view hồ, sông hồng & 5 cây cầu bắc qua sông hồng bao gồm cả cầu nhật tân.

chiều hôm lên đúng tuần giông bão của hà nội nên mây mù chán quá, không chụp được ảnh đẹp. đành stick với quầy bar tầng 13 mang hình dáng đàn piano khá chất. đồ uống thì vẫn rất ngon thôi, giá cả mức khá. 

hôm nào trời đẹp nhất định quay lại để ngắm hoàng hôn cùng dãy núi tản thấp thoáng đường chân trời, chẹp!

à quên, bar nằm trên tầng 13 khách sạn hanoi la siesta diamond, 32 lò sũ nhé. bên dưới là nhà hàng gourmet corner trông đẹp phết, hôm nào sếp sang đưa qua test xem sao, hihi",1
"rooftop bar này mới đi vào hoạt động được độ vài tuần, còn chưa cả khai trương. cùng hệ thống với twilight sky bar bên cầu gỗ nên mình được nhân viên bên đó giới thiệu sang.
cảm nhận chung là style sang chảnh, hiện đại, view toàn cảnh thành phố bao gồm cả cầu long biên, chương dương. không gian ngoài trời thoáng đãng mát mẻ trải dài trên cả 3 tầng cao nhất của khách sạn. nhân viên thì phục vụ cực chu đáo và nhiệt tình. do mới nên khách còn chưa đông lắm.

sẽ quay lại.",1
"quán chè thập cẩm đủ loại trên đời ngay đầu ngõ 185 ạ, chắc nhiều sinh viên ngoại thương ngoại giao quen mặt rồi. đoạn này ngõ hẹp nên dễ bị đi quá lắm nhé, quán nằm ngay cạnh trường tiểu học thôi.

menu quá trời loại luôn, đứng đần ra mất một lúc để xem nên chọn món gì ăn. thực ra nhìn giá rẻ nên món nào mình cũng muốn ăn hết :))) lúc mình đến quán thì có hai cô đứng tuổi đang làm đồ, quán mở tầm 10h30-11h trưa đổ đi nhé.

mình ăn sữa chua thạch lá nếp 17k, giá rẻ hều mà cốc thì to vật, cỡ cốc trà sữa size m ấy (to hơn nhung khoát nhé :))) sữa chua thạch lá nếp ở nk là 18k cho bạn nào cần tham khảo, cốc size s thôi). cốc có đủ sữa chua với nhiều thạch lá nếp, thạch dừa, trân châu nhỏ, trân châu to và dừa nạo. ăn xong khỏi cần ăn gì luôn :))) lưng bụng lập tức ấy.

hic chắc mùa hè nóng nực này chỉ có mò ra đây mua sữa chua ăn thui. à mua mang đi có vẻ ok hơn nhé vì mình chưa thấy chỗ nào để xe cả...",1
"lúc đến gọi tokbokki không hề nói là nhà đang hết sốt ớt, bê ra mới bảo hôm “hôm nay nhà chị ít ớt”, không hề xin lỗi câu nào.  nhìn cái bát trắng ởn lác đác vài miếng ớt bột k ăn nổi đứng dậy trả tiền về luôn. tóm lại phí tiền, không bao giờ quay lại!",0
"mình ăn ở quán nhiều lần rồi, dạo gần đây tuần ăn 2-3 lần là ít. mọi hôm thái độ niềm nở, nhưng hôm nay quán cho mình một trải nghiệm tồi tệ.
mình đến mua lúc tối, mình có gọi 1 caramen ttđđ, vì muốn nên con lại vài viên trân châu đường đên nên không thể đủ cho một cốc. cô bán cũng bảo còn ít, nên mình nhìn menu và đang tính gọi sang caramen chanh leo. chưa kịp gọi mất không đến 7s , mà cô bán hàng cho luôn câu :"" còn lăn tăn cái đ** gì nữa"" với vẻ mặt cau có , mình sock luôn, bạn nữ ngồi ăn gần đấy cũng phải trố mặt lên nhìn. không biết có phải đông khách không mà lại có phản ứng như vậy ??
 mình sẽ không bao giờ quay lại quán nữa.",0
"gọi 2 suất nem chua rán về nhà, thấy quán ghi là 20k dc 5c mà cuối cùng 40k dc có 8c là sao ạ? rất thắc mắc về vấn đề này. nem ăn ngon ko ngấy quá. mong quán trả lời ạ",0
"đã đóng họ ở quán rất nhiều lần , không phải chỉ vì đồ ăn giá cực kỳ hợp lý, sạch sẽ mà là còn do sự thân thiện của các bác, các cô bán hàng ạ )))
đồ ăn thì rất đa dạng nhưng mình highly recommend món sữa chua lá nếp và sữa chua thạch chanh leo, mùa hè đá 2 cốc này là tỉnh người luôn!!
ko chỉ có mấy món ngọt ngọt mà quán giờ cũng update mấy món mặn như bánh đúc nóng, bánh gối, gà lắc... nên mỗi lần đi phải ngồi đóng họ đĩa gà đĩa nem cốc sữa chua mới rửa dc dạ dày
- điểm trừ : do các bác có tuổi nên làm hơi chậm + chỗ để xe k có nên mất điểm ở phần này ạ :(",1
